Compound_ID,Protein_ID,Label
441074,P15385,1
441074,P22460,1
441074,Q96RP8,1
441074,Q63881,1
441074,P15389,1
441074,Q7RTT9,0
3823,Q12809,0
3823,O75469,0
3823,P05093,0
3823,P10275,1
3823,Q14994,0
3823,P50859,0
3823,P08686,0
3823,P08684,0
3823,Q16322,0
4913,Q12809,1
4913,P26358,1
4913,P35498,0
4913,Q99250,0
4913,Q9NY46,1
4913,P35499,1
4913,Q9UQD0,1
4913,Q15858,1
4913,Q9Y5Y9,0
4913,Q9UI33,0
4913,Q14524,1
4746,Q12809,1
4746,Q13936,0
4746,Q01668,1
4746,O60840,1
4746,Q13698,1
4746,Q92523,1
4746,Q8TCG5,1
4746,P23786,1
4746,P50416,0
16362,Q12809,0
16362,P0DP23,1
16362,P08908,1
16362,P28223,0
16362,P31388,1
16362,P32305,1
16362,O54898,0
16362,Q9EQ60,0
16362,Q9P0X4,0
16362,P61169,1
16362,P19020,0
16362,P35367,0
16362,P48542,1
16362,Q16322,0
16362,P14416,0
16362,P35462,0
2585,Q12809,1
2585,O95298,0
2585,P08913,1
2585,P18089,1
2585,P18825,0
2585,P15692,0
2585,Q16665,0
2585,P16860,1
2585,P16581,1
2585,P17302,0
2585,P19320,1
2585,P48050,1
2585,P63252,0
2585,Q92736,0
2585,P35348,1
2585,P35368,0
2585,P25100,0
2585,P08588,0
2585,P07550,1
4449,Q12809,0
4449,P08908,0
4449,P08913,0
4449,Q01959,0
4449,P08684,0
4449,P23975,1
4449,P31645,0
4449,P25100,1
4449,P28335,1
4449,P35348,0
4449,P35368,1
4449,P28223,0
5401,Q12809,1
5401,Q9H252,1
5401,Q9NS40,1
5401,P01137,0
5401,P35348,0
5401,P35368,1
5401,P25100,1
4932,Q12809,1
4932,P22460,1
4932,P08588,1
4932,P07550,0
4932,P35498,1
4932,Q99250,1
4932,Q9NY46,0
4932,P35499,1
4932,Q9UQD0,0
4932,Q15858,1
4932,Q9Y5Y9,1
4932,Q9UI33,1
4932,Q14524,0
3356,Q12809,0
3356,Q92736,0
3356,P16388,0
3356,P63142,1
3356,P22460,1
3356,Q96RP8,0
3356,P15388,0
3356,P35498,0
3356,Q99250,1
3356,Q9NY46,1
3356,Q9UQD0,0
3356,Q15858,1
3356,Q9Y5Y9,0
3356,Q9UI33,1
3356,Q14524,1
3356,P35499,1
84029,Q12809,1
84029,Q9Y6L6,0
84029,Q9NPD5,0
84029,P0A7J6,0
9571004,Q12809,0
9571004,P51787,0
9571004,P15382,0
60149,Q12809,1
60149,P35348,0
60149,P35368,1
60149,P50406,1
60149,P25100,0
60149,P08908,1
60149,P28222,0
60149,P28221,1
60149,P28566,1
60149,P30939,0
60149,P35462,1
60149,P21917,0
60149,P35367,1
60149,P28335,0
60149,P14416,0
60149,P28223,0
9930049,Q12809,1
9930049,Q14524,0
9930049,Q9UK17,1
9930049,P22460,1
DB06457,Q12809,1
24434,Q12809,0
2562,Q12809,1
2562,P35498,0
2562,Q9UI33,1
2562,Q14524,1
2562,Q15858,1
2562,Q99250,0
2562,Q9NY46,0
2562,P35499,1
2562,P35372,0
2562,P41145,1
2562,Q99720,0
2562,Q9Y5Y9,0
2562,Q01118,0
2562,Q9UQD0,0
5977,Q12809,1
DB11633,Q12809,1
DB11633,Q13936,1
DB11633,Q14524,1
DB11633,Q9UK17,1
DB11633,Q14654,1
DB11633,P50859,0
DB11633,P51787,0
DB11633,P22460,0
DB11633,P48051,1
DB11633,Q92806,0
DB11642,Q12809,1
DB11642,Q9Y5N1,0
2160,Q12809,1
2160,Q9H252,0
2160,Q9NS40,1
2160,P08908,1
2160,P41143,1
2160,P28223,1
2160,P35372,0
2160,P28335,1
2160,P41145,0
2160,P08913,1
2160,P35348,0
2160,O43525,1
2160,P04629,0
2160,Q16620,0
2160,O43526,0
2160,P35368,0
2160,P34969,0
2160,P28221,0
2160,P28222,1
2160,P25100,0
2160,Q9H3N8,0
2160,P25021,1
2160,Q99720,0
2160,Q09470,1
2160,P14842,1
2160,P31388,0
2160,P32304,1
2160,P32305,0
2160,P48542,1
2160,P48545,1
2160,P35367,1
2160,P11229,0
2160,P08172,1
2160,P20309,0
2160,P08173,0
2160,P08912,1
2160,P50406,0
2160,P08909,1
2160,P23975,1
2160,P31645,0
3157,Q12809,0
3157,Q9H252,1
3157,Q9NS40,1
3157,P35348,1
3157,P35368,0
3157,P25100,0
3365,P10613,1
5353853,P10613,0
5353853,O75469,1
5353853,Q04782,0
441383,P10613,0
2812,P10613,1
2812,Q8TDS4,1
2812,Q14994,0
2812,O94759,1
2812,Q8TD43,0
2812,Q7Z2W7,1
2812,O15554,1
2812,O75469,0
71616,P10613,1
5482,P10613,0
5482,Q16850,1
3198,P10613,1
3198,O75469,0
3198,O94759,0
3198,Q9NQA5,1
65863,P10613,1
468595,P10613,1
2378,P10613,0
2378,P20813,1
3003141,P10613,0
5573,O15554,1
5573,Q12791,1
5573,Q9Y691,1
5573,Q16558,1
5573,Q9NPA1,1
5573,Q86W47,0
5573,Q92952,0
5573,Q9H2S1,1
5573,Q9UGI6,0
5573,Q13936,1
5573,Q01668,1
5573,Q9P0X4,1
5573,Q02641,0
5573,O43497,0
5573,O95180,1
5573,Q13698,0
5573,O60840,1
5573,P11229,1
5573,P08172,1
5573,P20309,1
5573,P08173,0
5573,Q08289,0
5573,O00305,1
5573,P54284,0
5573,O00555,1
5573,P41145,0
5573,P35372,0
3034034,O15554,1
3034034,P14770,0
3034034,Q92953,1
3034034,Q7RTT9,1
60753,Q9H252,1
60753,Q9NS40,1
60753,Q13936,1
60753,Q02641,0
60753,P54289,0
60753,O00180,0
60753,Q06432,0
60753,Q9Y257,1
60753,Q14654,1
60753,Q12809,1
2315,Q12791,0
2315,P00915,0
2315,P00918,1
2315,P22748,0
2315,P55017,0
3647,Q12791,0
3647,P00915,0
3647,P00918,0
3647,P22748,1
3647,O43570,1
3647,Q16790,0
3647,P05023,0
3647,P55017,0
3647,Q13621,0
3019,Q12791,0
3019,P00915,1
3019,P00918,1
3019,P05023,0
3019,P55017,0
3019,P97794,1
3019,P70673,1
3019,Q61743,1
3019,Q09428,0
3019,Q14654,0
3639,Q12791,0
3639,P55017,1
2733,Q12791,1
2733,P70604,1
2733,O15554,1
2882,Q12791,0
2882,P25815,1
2993,Q12791,0
2993,P98170,1
2993,P0A0N5,0
2993,P31224,1
2993,Q16280,0
2993,Q92952,1
2993,P70604,0
2993,Q9UGI6,1
2993,P29973,0
9818306,O75469,1
9818306,P37059,0
9818306,P43681,0
9818306,P62508,1
9818306,Q99527,0
9818306,Q15596,1
9818306,P00846,0
9818306,Q14457,0
9818306,P03372,0
9818306,Q92731,0
222757,O75469,1
222757,P37059,1
222757,P43681,0
222757,P62508,0
222757,Q99527,0
222757,Q15596,1
222757,P00846,0
222757,Q14457,1
222757,P03372,0
222757,Q92731,1
9403,O75469,1
9403,P37059,1
9403,P43681,1
9403,P62508,0
9403,Q99527,1
9403,Q15596,0
9403,P00846,1
9403,Q14457,0
9403,P03372,1
9403,Q92731,0
DB13955,O75469,1
DB13955,P37059,0
DB13955,P03372,0
DB13955,Q92731,0
DB13955,P43681,0
DB13955,P62508,1
DB13955,Q99527,1
DB13955,Q15596,1
DB13955,P00846,1
DB13955,Q14457,1
13791,O75469,1
13791,P37059,0
13791,P43681,1
13791,P62508,1
13791,Q99527,0
13791,Q15596,1
13791,P00846,0
13791,Q14457,1
13791,P03372,0
13791,Q92731,0
445154,O75469,1
445154,P23219,0
445154,P16083,1
445154,P03372,0
445154,Q07869,1
445154,P37840,0
445154,P05067,0
445154,P31749,1
445154,P68400,1
445154,P09917,0
445154,P54577,0
445154,P16050,1
445154,P49286,0
445154,P48039,0
445154,P11166,0
445154,P05106,1
445154,P16152,1
445154,P35869,1
445154,Q14994,1
445154,Q86T13,1
445154,Q8TCG2,0
445154,P08648,0
445154,Q92945,0
445154,P35354,0
445154,P37231,1
148124,O75469,0
148124,P10415,1
148124,P11137,0
148124,P10636,0
148124,P27816,0
148124,Q13509,0
148124,P04350,0
148124,P68371,0
148124,Q3ZCM7,0
148124,Q9BVA1,0
148124,Q13885,0
148124,Q9BUF5,1
148124,Q9H4B7,0
148124,P07437,0
727,O75469,1
727,P03372,0
727,P23415,1
727,O75311,0
727,P48167,0
727,P18505,1
727,P28472,1
727,P23416,0
727,P24046,0
727,P06401,0
3339,O75469,0
3339,Q9NPA2,0
3339,P02692,1
3339,Q07869,1
39042,O75469,1
39042,P37231,0
39042,Q03181,1
39042,P19793,0
39042,P28702,0
39042,P48443,0
39042,Q07869,1
64929,O75469,0
64929,P37231,0
64929,Q03181,0
64929,Q9NPA2,1
64929,P35523,0
64929,P02692,1
64929,Q07869,0
14985,O75469,1
14985,P09917,0
14985,O76054,1
14985,Q9UDX3,0
14985,Q9UDX4,1
14985,P05771,1
14985,P17252,0
14985,P23743,1
14985,P62714,0
14985,P67775,0
DB14001,O75469,0
DB14001,P09917,1
DB14001,O76054,0
DB14001,Q9UDX3,1
DB14001,Q9UDX4,0
DB14001,P05771,0
DB14001,P17252,0
DB14001,P23743,0
DB14001,P62714,0
DB14001,P67775,0
DB14002,O75469,1
DB14002,P09917,1
DB14002,O76054,0
DB14002,Q9UDX3,0
DB14002,Q9UDX4,0
DB14002,P05771,1
DB14002,P17252,1
DB14002,P23743,0
DB14002,P62714,1
DB14002,P67775,1
447912,O75469,1
447912,Q15596,0
447912,Q15788,1
447912,P28702,1
447912,P35398,0
447912,P51449,1
447912,P55055,1
447912,Q13133,0
3054,O75469,1
3054,P03372,1
3054,Q92731,1
3054,P62508,1
3054,Q15596,1
3054,P10275,0
3054,P04278,1
3054,P11474,0
3054,O95718,0
5991,O75469,0
5991,P04278,1
5991,Q92731,0
5991,P03372,0
5280961,O75469,0
5280961,P03372,0
5280961,Q99527,1
5280961,Q15596,0
5280961,Q16678,0
5280961,P31749,0
5280961,Q15788,1
5280961,Q14289,1
5280961,P04278,0
5280961,P11388,1
5280961,P13569,1
5280961,P62508,0
5280961,Q9UL62,1
5280961,Q92731,1
5280961,P11474,1
5280961,O95718,1
5280343,O75469,0
5280343,P11309,1
5280343,P16083,0
5280343,P03372,0
5280343,Q92731,1
5280343,P07900,1
5280343,Q16678,0
5280343,P68400,0
5280343,P67870,0
5280343,P08631,1
5280343,P48736,0
5280343,O94768,1
5280343,P16152,1
5280343,P35869,0
5280343,P06576,1
5280343,P60709,1
5280343,P04278,0
5280343,P25705,1
5280343,Q9AIU0,1
5280343,Q5G940,1
5280343,P36542,0
5280343,Q6NUS8,1
5280343,Q6NVY1,0
5280343,P22314,0
5280343,P17676,1
5280343,O00303,1
5280343,P54652,1
5280343,Q9Y230,1
5280343,Q15393,1
449459,O75469,1
449459,P62508,1
449459,P04278,0
449459,P11474,1
449459,P04155,1
449459,P03372,1
449459,Q92731,1
4764,O75469,0
4764,P03372,0
4764,Q14994,0
4764,O60656,0
4764,P04278,0
40326,O75469,0
40326,P03372,0
40326,P35498,0
192197,O75469,1
192197,Q04828,0
192197,P03372,0
192197,Q14994,1
5833,O75469,1
5833,P04150,1
5833,Q13936,0
5833,Q01668,1
5833,P05093,1
5833,Q9P0X4,0
5833,Q02641,1
5833,Q00975,1
5833,Q8IZS8,0
5833,O43497,1
5833,O95180,1
5833,Q13698,0
5833,O60840,0
5833,Q08289,0
5833,O00305,1
5833,P54284,1
5833,Q15878,1
5833,P54289,0
5833,Q9NY47,0
5833,P10275,0
5833,O00555,0
5833,P04278,1
5833,P06401,0
5833,Q06432,1
5833,P18405,1
5833,P19099,0
5833,P31213,0
5833,Q9H8P0,1
5833,Q9Y698,0
5833,O60359,1
5833,Q9UBN1,0
5833,Q9UF02,0
5833,Q9BXT2,0
5833,P62955,0
5833,Q8WXS5,1
5833,Q7Z3S7,0
5833,P08235,1
3397,O75469,1
3397,P35869,0
3397,P10275,0
5564,O75469,1
5564,P0AEK4,0
5564,P37231,1
5564,P10275,0
5564,Q14994,0
5564,P9WGR1,1
5564,P07202,0
5564,O24990,1
5564,Q6GI75,1
5564,Q81JF8,1
4060,O75469,1
4060,P35498,0
4060,Q99250,0
4060,Q9NY46,0
4060,P35499,1
4060,Q9UQD0,1
4060,Q15858,0
4060,Q9Y5Y9,0
4060,Q9UI33,0
4060,Q14524,0
3292,O75469,1
3292,Q14524,0
5381226,O75469,0
5381226,P0A8V2,1
6436173,O75469,0
6436173,P0A8V2,1
10133,O75469,1
10133,P52895,1
10133,P21462,0
10133,Q8TDU6,1
10133,Q96RI1,1
54678486,O75469,1
54678486,P15559,0
54678486,Q9BQB6,0
2802,O75469,0
2802,P30536,0
2802,P48169,1
2802,P31644,0
2802,Q16445,1
2802,P18505,0
2802,P47870,0
2802,P28472,0
2802,O14764,0
2802,P78334,1
2802,Q8N1C3,1
2802,P18507,1
2802,Q99928,0
2802,O00591,0
2802,Q9UN88,1
2802,P14867,0
2802,P47869,0
2802,P34903,1
176870,O75469,1
176870,O94956,1
176870,P00533,0
5342,O75469,0
5342,P33527,0
5342,Q92887,1
5342,P21462,1
5342,Q96S37,0
2554,O75469,0
2554,P43681,0
2554,Q01118,1
2554,Q9H461,1
2554,P35498,1
2554,Q9UI33,0
2554,Q14524,0
2554,Q15858,0
2554,Q99250,0
2554,Q9NY46,1
2554,P35499,0
2554,Q9Y5Y9,1
2554,Q9UQD0,1
392622,O75469,0
392622,Q72874,1
392622,P08684,1
392622,P20815,1
392622,P22309,0
2907,O75469,1
3690,O75469,0
8955,O75469,0
8955,O00204,1
9977819,O75469,1
6451164,O75469,1
6451164,Q72547,0
638024,O75469,1
638024,Q8NER1,1
202225,O75469,1
202225,P60723,0
202225,P49228,0
446429,Q9Y691,1
446429,P07686,0
5538,P51843,0
5538,O94788,1
5538,P00352,1
5538,P19793,0
5538,O60760,1
5538,P28702,1
5538,P48443,0
5538,P13631,1
5538,P10826,1
5538,P02753,0
5538,P49788,0
5538,P10276,0
5538,Q8NFJ5,1
5538,O43174,0
5538,Q16654,0
5538,P31025,1
5538,Q9NY56,0
5538,Q6V0L0,1
5538,Q9NR63,1
DB14538,P04083,0
DB14538,P04150,0
DB14538,P14060,1
DB14538,P80365,1
5744,P04083,1
5744,P14060,1
5744,P80365,0
5744,P04150,1
DB14540,P04083,1
DB14540,P04150,1
DB14540,P14060,1
DB14540,P80365,0
DB14541,P04083,1
DB14541,P04150,1
DB14541,P14060,0
DB14541,P80365,1
DB14542,P04083,1
DB14542,P04150,0
DB14542,P14060,1
DB14542,P80365,0
636398,P04083,1
636398,P14060,0
636398,P80365,1
636398,P04150,1
5282494,P04083,0
5282494,P14060,1
5282494,P80365,1
5282494,P04150,1
443958,P04083,0
443958,P04150,1
6215,P04083,1
6215,P08758,0
6215,P09525,0
6215,P07355,1
6215,P12429,0
6215,P04150,0
5754,P04083,1
5754,P08235,1
5754,P04150,1
6741,P04083,0
6741,Q9UL62,0
6741,P04150,1
5281004,P04083,0
5281004,P08235,1
5281004,P06401,0
5281004,P04150,1
13109,P04150,1
13109,P03372,1
13109,P10275,1
13109,P04278,0
13109,P18405,1
13109,P06401,0
5994,P04150,1
5994,P05093,1
5994,P03372,1
5994,Q92731,1
5994,P41145,0
5994,P10275,1
5994,P02763,1
5994,P04278,0
5994,Q8NEC5,0
5994,Q96P56,1
5994,Q86XQ3,1
5994,Q7RTX7,0
5994,Q9UL62,0
5994,P08235,0
5994,P06401,1
6446,P04150,1
6446,P80365,1
6446,P03372,1
6446,P16471,0
6446,P10275,0
27812,P04150,1
27812,P03372,1
27812,P10275,1
27812,P04278,1
27812,P06401,1
27812,P30968,0
6230,P04150,0
6230,P10275,1
6230,P06401,1
68873,P04150,0
68873,P10275,0
68873,P06401,1
68873,P08235,1
13559281,P04150,1
13559281,P10275,1
13559281,P06401,0
DB14583,P04150,0
DB14583,P10275,0
DB14583,P06401,0
11683,P04150,1
11683,P06401,1
DB13867,P04150,0
DB13867,P47712,0
DB13867,P06401,1
DB13867,P08235,0
DB14512,P04150,1
DB14512,P06401,0
31378,P04150,1
31378,P08235,1
5839,P04150,1
5839,P22199,1
5839,P08235,1
84088,P04150,1
12374,P04150,0
12374,P04054,0
12374,P00720,0
12374,P01112,0
12374,Q56313,1
12374,Q820S6,1
9867361,P04150,1
5988,P0A094,1
5988,Q9ZEU2,1
5988,P00811,0
5988,P68133,1
5988,P61626,0
5988,Q8TE23,1
5988,Q02169,1
5988,P11759,0
5988,Q9L5C8,1
5988,P05655,0
5988,Q59976,0
5988,Q939N4,0
5988,Q9L5C7,0
5988,Q840M4,1
5988,P71119,1
5988,O00244,0
5988,P83689,1
5988,P22340,0
5988,Q9Y3I0,1
27854,P05089,1
27854,P50213,1
27854,P51553,0
27854,P02787,0
27854,Q15750,1
444965,P05089,0
446124,P05089,1
657087,P05089,1
448254,P05089,0
1176,P05089,0
1176,P0ABQ4,0
1176,P00918,1
1176,P35222,0
1176,Q8XB74,1
1176,P09592,0
5287648,P05089,0
170018,P05089,1
170018,P11309,0
170018,Q07343,0
170018,P0AEX9,0
170018,P17612,1
170018,Q01064,1
170018,P0ACB2,1
170018,Q99418,1
170018,P39126,0
170018,P0A884,0
170018,P04818,1
170018,P00722,1
170018,P36952,0
170018,P9WH11,0
170018,P39805,0
170018,O60493,0
657085,P05089,1
23644529,P05089,1
5460413,O34453,1
5460413,P0A884,0
11967905,P99999,0
11967905,P23219,0
54675783,P99999,0
54675783,P09917,0
54675783,P29466,1
54675783,P42574,1
54675783,P0A7V8,1
54675783,P0A7X3,0
54675783,P14780,0
54675783,P15692,1
54675783,P01584,1
440121,P99999,0
440121,P0DP23,1
51351657,P99999,1
51351657,Q52369,1
51351657,P00091,0
51351657,P11712,1
51351657,P24474,1
51351657,Q9RQB9,1
51351657,P24092,0
51351657,P72181,0
51351657,Q46444,1
51351657,P0ABK9,0
51351657,P9WN25,1
51351657,Q9RN68,0
51351657,P00132,0
51351657,P82599,1
51351657,Q9L915,0
51351657,Q55013,0
51351657,P54820,1
51351657,P00101,1
51351657,P00137,1
51351657,P81040,0
51351657,P00136,0
51351657,P14532,1
51351657,P00148,1
131704274,P99999,0
190,Q05603,0
190,P17802,1
190,O00763,0
190,P07741,0
190,Q13126,1
190,P0AF12,0
190,Q8RLY5,1
190,Q9BY49,0
190,Q5SL87,1
190,P24666,0
190,P78362,0
996,Q05603,0
996,P02768,1
996,P00720,1
996,P43133,1
2879,Q05603,0
5801,Q05603,0
444941,Q05603,0
7259,Q05603,1
5288991,Q05603,1
5288991,P9WJJ7,1
675,Q05603,1
446858,Q05603,0
446491,Q05603,1
446493,Q05603,0
5798,Q05603,1
7248,Q05603,0
446856,Q05603,1
11979,Q05603,1
76635,Q05603,0
446857,Q05603,1
446488,Q05603,0
7249,Q05603,0
9958,Q05603,1
9958,P07773,1
78598,Q05603,1
446492,Q05603,0
798,Q05603,0
798,P00720,1
7264,Q05603,0
11671467,P11309,1
11671467,Q9Y478,0
11671467,Q13131,0
11671467,O43741,0
11671467,P00533,1
11671467,P06493,1
11671467,P11802,1
11671467,O15530,0
11671467,Q04759,0
11671467,P17612,1
11671467,Q9UL54,1
11671467,O00519,0
11671467,P0DMS8,1
11671467,O00329,0
11671467,O76074,0
11671467,P00519,1
11671467,Q04771,1
11671467,Q9UM73,0
11671467,P42684,1
11671467,Q96Q40,0
11671467,P36896,1
11671467,Q07912,0
11671467,P68400,1
11671467,P09619,1
11671467,P10721,0
11671467,P16234,1
11671467,P07333,1
11671467,P04629,1
11671467,Q08345,0
11671467,P12931,1
11671467,P06241,0
11671467,P07947,0
11671467,P29317,1
11671467,P06239,0
11671467,Q16539,1
11671467,Q06187,0
11671467,P41240,0
11671467,P54760,1
11671467,P07948,0
11671467,P42685,1
11671467,P09769,0
11671467,P54756,0
11671467,Q9NYL2,1
11671467,P08631,1
11671467,Q13555,1
11671467,P36507,1
11671467,Q9Y2U5,1
11671467,P35916,1
11671467,P17948,1
11671467,P04049,0
11671467,P35968,1
11671467,P15056,0
11671467,P21802,1
11671467,P11362,1
11671467,P07949,1
11671467,Q02763,1
11671467,Q16832,0
11671467,P36888,1
11671467,P22607,1
11671467,P06213,0
11671467,P09917,0
11671467,P04626,0
11671467,Q14289,1
11671467,P08581,1
11671467,O14965,0
11671467,P49841,0
11671467,P53779,0
11671467,O14920,0
11671467,Q99808,1
11671467,P43403,0
11671467,P48736,0
11671467,Q08881,0
11671467,P9WI81,1
11671467,P25774,1
11671467,P53355,0
11671467,P49759,1
11671467,P37173,1
11671467,P07711,1
11671467,P42345,1
11671467,O60674,1
11671467,Q05655,0
11671467,O14936,1
11671467,Q05397,0
11671467,P30291,0
11671467,O96017,1
11671467,O14757,1
11671467,O15264,0
11671467,Q96GD4,1
11671467,Q13233,1
11671467,Q02156,0
11671467,P52333,1
11671467,P22309,0
11671467,Q16620,0
11671467,P53350,0
11671467,P45984,0
11671467,P36897,1
11671467,O43293,0
11671467,P33981,0
11671467,Q13554,1
11671467,P51955,1
11671467,O75460,0
11671467,P41743,0
11671467,P19784,0
11671467,Q13627,1
11671467,Q9H2G2,0
11671467,P49761,0
11671467,Q9UQM7,1
11671467,Q00536,1
11671467,Q13557,0
11671467,Q9P289,1
11671467,Q15375,1
11671467,P23458,0
11671467,P29597,0
11671467,Q96NX5,1
11671467,O75116,1
11671467,Q12866,0
11671467,Q15418,0
11671467,Q8IU85,0
11671467,O94768,1
11671467,Q9NWZ3,1
11671467,P80192,1
11671467,P22694,1
11671467,P29323,1
11671467,Q9UQB9,0
11671467,Q13882,1
11671467,P57059,0
11671467,Q8NG66,0
11671467,P53667,1
11671467,Q15303,0
11671467,P51812,1
11671467,P54646,0
11671467,P54619,0
11671467,Q9UGJ0,0
11671467,Q9UGI9,1
11671467,Q9H1R3,0
11671467,Q99870,0
11671467,Q13873,0
11671467,P62344,0
11671467,Q9UK32,0
11671467,Q8NI60,0
11671467,Q8IY84,0
11671467,Q9Y6E0,1
11671467,Q13188,1
11671467,P42680,0
11671467,Q9BYT3,0
11671467,Q8TDR2,0
11671467,Q9NRP7,1
11671467,Q15208,1
11671467,Q9Y2H1,1
11671467,Q9UEW8,1
11671467,Q7L7X3,1
11671467,Q9H2K8,1
11671467,Q9UHD2,0
11671467,Q15569,1
11671467,P35590,0
11671467,Q9UKI8,0
11671467,Q86UE8,0
11671467,Q9UKE5,0
11671467,Q13470,0
11671467,Q59H18,0
11671467,Q9BXA7,1
11671467,P42681,0
11671467,Q06418,1
11671467,O75385,1
11671467,Q8IYT8,0
11671467,Q6PHR2,1
11671467,Q56UN5,1
11671467,Q2M2I8,0
11671467,Q96D53,0
11671467,Q8NFD2,1
11671467,P30530,1
11671467,P51451,0
11671467,Q9NSY1,0
11671467,O00238,0
11671467,P51813,1
11671467,Q14012,0
11671467,Q8N5S9,0
11671467,Q96RR4,1
11671467,P07498,1
11671467,Q6DT37,1
11671467,Q00532,1
11671467,Q92772,0
11671467,O14578,1
11671467,P49760,1
11671467,Q9HAZ1,1
11671467,P48729,1
11671467,Q9UIK4,1
11671467,O15075,1
11671467,Q8N568,0
11671467,Q9C098,1
11671467,Q9Y463,0
11671467,Q9BQI3,0
11671467,P19525,1
11671467,Q9P2K8,1
11671467,P21709,1
11671467,P29320,1
11671467,P54764,1
11671467,Q9UF33,0
11671467,P29322,0
11671467,P54762,1
11671467,O15197,1
11671467,P16591,1
11671467,P07332,0
11671467,O14976,1
11671467,P49840,0
11671467,Q9H2X6,0
11671467,Q9H422,0
11671467,Q9UPZ9,1
11671467,Q14164,1
11671467,P14616,1
11671467,P51617,1
11671467,Q9Y616,0
11671467,Q9Y2K2,0
11671467,O95835,1
11671467,P53671,1
11671467,Q5S007,1
11671467,P29376,0
11671467,P46734,0
11671467,Q13163,0
11671467,P52564,1
11671467,Q02779,1
11671467,Q16584,0
11671467,Q12852,1
11671467,O43283,1
11671467,Q6ZN16,0
11671467,Q99759,0
11671467,Q9Y6R4,1
11671467,O95382,1
11671467,Q92918,1
11671467,Q12851,0
11671467,Q8IVH8,0
11671467,O95819,1
11671467,Q9Y4K4,1
11671467,Q8TD08,0
11671467,P31152,1
11671467,Q13164,0
11671467,Q8IW41,0
11671467,Q9P0L2,1
11671467,Q7KZI7,0
11671467,P27448,1
11671467,Q96L34,1
11671467,Q7Z460,0
11671467,Q9Y2H9,0
11671467,P42679,0
11671467,Q14680,1
11671467,Q8N4C8,0
11671467,Q9BUB5,0
11671467,Q9HBH9,0
11671467,Q04912,1
11671467,O15146,1
11671467,Q15746,1
11671467,Q32MK0,1
11671467,Q86YV6,0
11671467,Q8NEV4,0
11671467,Q96PY6,0
11671467,P51956,1
11671467,P51957,0
11671467,Q6P3R8,0
11671467,Q8TD19,1
11671467,Q16288,0
11671467,O60285,1
11671467,Q9H093,0
11671467,O95747,0
11671467,Q13153,0
11671467,Q13177,1
11671467,O75914,1
11671467,O96013,0
11671467,Q9NQU5,1
11671467,Q9P286,0
11671467,Q00537,0
11671467,Q16816,0
11671467,Q9UBF8,1
11671467,O00750,1
11671467,O75747,0
11671467,Q86V86,0
11671467,P78356,0
11671467,Q8TBX8,0
11671467,Q99640,0
11671467,Q16512,1
11671467,Q16513,0
11671467,Q9NYY3,1
11671467,Q9H4B4,0
11671467,O00444,1
11671467,Q15139,1
11671467,Q13237,0
11671467,Q13523,1
11671467,Q9BRS2,0
11671467,Q9BVS4,1
11671467,O14730,1
11671467,Q13546,1
11671467,O43353,1
11671467,P57078,0
11671467,P08922,0
11671467,Q52WX2,0
11671467,P0C264,1
11671467,Q96BR1,1
11671467,Q9H0K1,1
11671467,Q9NRH2,0
11671467,Q9H3Y6,0
11671467,O94804,1
11671467,O75716,1
11671467,Q9UEE5,1
11671467,Q8WU08,0
11671467,P05129,1
11671467,P43405,1
44259,P11309,1
44259,P24941,0
44259,O15530,0
44259,Q04759,1
44259,P06239,0
44259,P41240,1
44259,P49841,0
44259,P43403,1
44259,P48736,1
44259,P43405,0
44259,Q08881,0
44259,P49137,0
44259,Q13554,0
44259,P53355,1
44259,Q86Z02,1
44259,P45985,0
44259,P52564,1
44259,P08172,1
44259,P08173,1
44259,Q13177,0
44259,P15735,1
44259,P22694,0
44259,P41743,0
44259,Q16512,1
44259,Q13188,0
44259,Q9UKE5,1
44259,P11229,1
44462678,P11309,1
44462678,P19367,0
44462678,P13569,0
44462678,P48637,1
44462678,P68400,1
44462678,P29317,0
44462678,P06239,1
44462678,P49841,0
44462678,P53779,1
44462678,P53355,1
44462678,P29323,0
44462678,P08069,0
44462678,P55072,0
44462678,P45066,1
44462678,Q56310,1
44462678,P33221,0
44462678,Q12756,0
44462678,P49368,0
44462678,P78362,0
44462678,Q06609,1
44462678,Q96QT4,0
44462678,P0AES6,0
44462678,P23919,0
44462678,P0A6I3,1
44462678,P45510,0
44462678,P59846,0
44462678,P0A820,1
44462678,P23367,0
44462678,Q83LD8,0
44462678,P0A6C8,0
44462678,P23677,1
44462678,P0A3Y5,1
44462678,P08690,1
44462678,P0AEJ4,0
44462678,P68133,1
44462678,Q02880,1
44462678,P53778,0
44462678,P0A7G9,0
44462678,Q04230,1
44462678,P0A6H7,1
44462678,Q9WZ57,1
44462678,Q9RA63,1
44462678,P37093,1
44462678,P23837,0
44462678,P20083,0
44462678,P51570,1
44462678,P03960,0
44462678,Q16877,0
44462678,Q99661,1
2396,P11309,0
2396,O15530,0
2396,P41743,1
54695768,P11309,1
3973,P11309,0
3973,P25440,1
3973,Q15059,0
3973,O60885,1
3973,P42336,1
3973,P42338,0
3973,O00329,0
3973,P48736,1
611002,P11309,0
5459373,P11309,0
46937055,P11309,1
24851688,P11309,0
24851688,O43293,0
24180721,P11309,0
46937117,P11309,0
24851689,P11309,1
5281701,P11309,0
1235170,P11309,0
2765355,P11309,1
