Compound_ID,DrugBank,IUPHAR,KEGG,Protein_ID,Label
DB11638,TRUE,,,C0H4V6,0
DB11638,TRUE,,,Q8I5G6,0
DB11638,TRUE,,,C6S3C7,1
DB11638,TRUE,,,Q7KQL5,1
DB11638,TRUE,,,Q8IKM5,1
DB11638,TRUE,,,Q8IL86,1
DB11638,TRUE,,,Q8IJR6,1
DB11638,TRUE,,,Q8I492,1
DB11638,TRUE,,,C0H4L1,1
DB11638,TRUE,,,Q76NN7,1
DB11638,TRUE,,,Q8IB72,0
DB11638,TRUE,,,P13827,0
DB11638,TRUE,,,Q8IDD3,0
DB11638,TRUE,,,O77323,1
DB11638,TRUE,,,C0H546,0
DB11638,TRUE,,,Q8I4R5,1
DB11638,TRUE,,,Q8IBN5,0
DB11638,TRUE,,,Q8I487,0
DB11638,TRUE,,,P50250,0
DB11638,TRUE,,,Q8IJA9,1
DB11638,TRUE,,,Q8IJ60,1
DB11638,TRUE,,,Q8IEN3,0
DB11638,TRUE,,,Q8IDP8,1
DB11638,TRUE,,,Q8I4W4,1
DB11638,TRUE,,,O77361,1
DB11638,TRUE,,,C6KSR5,0
DB11638,TRUE,,,Q02155,0
DB11638,TRUE,,,Q8IBI3,1
DB11638,TRUE,,,Q8IJ74,1
DB11638,TRUE,,,Q8III5,0
DB11638,TRUE,,,Q8IHS5,1
DB11638,TRUE,,,Q8IDP1,0
DB11638,TRUE,,,Q8I5Y3,0
DB11638,TRUE,,,Q8IEM3,1
DB11638,TRUE,,,Q8IE82,1
DB11638,TRUE,,,Q8IDI5,0
DB11638,TRUE,,,Q8IM15,1
DB11638,TRUE,,,C0H5H0,1
DB11638,TRUE,,,Q8ILV2,1
DB11638,TRUE,,,Q8IM74,1
DB11638,TRUE,,,Q8I5H4,0
DB11638,TRUE,,,Q8ID50,0
DB11638,TRUE,,,Q8IL80,0
DB11638,TRUE,,,O96221,0
DB11638,TRUE,,,A0A144A2G5,0
DB11638,TRUE,,,P13830,1
DB11638,TRUE,,,Q9TY94,0
DB11638,TRUE,,,Q8IBS5,0
DB11638,TRUE,,,P38545,0
DB11638,TRUE,,,Q8IB78,1
DB11638,TRUE,,,C0H4X5,0
DB11638,TRUE,,,C0H551,0
DB11638,TRUE,,,Q8IJK8,0
DB11638,TRUE,,,Q8IIR9,1
DB11638,TRUE,,,Q8IIA4,0
DB11638,TRUE,,,Q7KQK0,0
DB11638,TRUE,,,Q8IDV0,1
DB11638,TRUE,,,Q8IKL4,1
DB11638,TRUE,,,Q8ILK3,1
DB11638,TRUE,,,Q8ILE8,0
DB11638,TRUE,,,Q8IKM6,0
DB11638,TRUE,,,Q8IL88,0
DB11638,TRUE,,,C6KT50,0
DB11638,TRUE,,,Q8IAW0,1
DB11638,TRUE,,,Q8IE67,0
286,TRUE,,,P21549,0
286,,TRUE,,P35520,1
286,,TRUE,,P32929,1
6420149,TRUE,,,P21549,0
34755,TRUE,,,P35520,0
34755,TRUE,,,Q14749,1
34755,TRUE,,,P17707,1
34755,TRUE,,,P31153,1
34755,TRUE,,,Q00266,0
34755,TRUE,,,P21964,1
34755,TRUE,,,Q9HBK9,0
34755,TRUE,,,Q8N1G2,0
440473,TRUE,,,P34896,1
440473,TRUE,,,P14679,1
440473,TRUE,,,P13500,0
6323515,TRUE,,,P34896,0
6323516,TRUE,,,P34896,0
6323516,TRUE,,,P75430,1
445062,TRUE,,,P34896,1
445062,TRUE,,,P11926,1
445062,TRUE,,,Q9X266,0
445062,TRUE,,,P0A827,0
5960,TRUE,,,P00505,0
5960,TRUE,,,P17174,0
5960,TRUE,,,Q2TU84,1
5960,TRUE,,,P08243,0
5960,TRUE,,,P00966,0
5960,TRUE,,,Q5T6L4,1
5960,TRUE,,,Q03154,0
5960,TRUE,,,Q12797,1
5960,TRUE,,,P45381,0
5960,TRUE,,,P07998,0
5960,TRUE,,,Q8N142,0
5960,TRUE,,,O75746,0
5960,TRUE,,,Q9UJS0,0
5960,TRUE,,,P14868,0
5960,TRUE,,,P22234,0
5960,TRUE,,,P27708,1
5960,TRUE,,,P30520,1
5960,TRUE,,,Q6PI48,0
5960,TRUE,,,Q7L266,1
5960,TRUE,,,Q96HD9,1
5960,TRUE,,,P61626,1
5960,,TRUE,,P43003,0
5960,,TRUE,,P43004,0
5960,,TRUE,,P48664,1
5960,,TRUE,,O00341,1
5960,,TRUE,,Q05586,1
5960,,TRUE,,Q12879,1
5960,,TRUE,,Q13224,0
5960,,TRUE,,Q14957,1
5960,,TRUE,,O15399,0
5960,TRUE,TRUE,,P43005,1
447742,TRUE,,,P00505,1
447742,TRUE,,,P22256,0
450268,TRUE,,,Q16719,0
1045,TRUE,,,P11926,0
1045,TRUE,,,P08588,0
1045,TRUE,,,P07550,1
1045,TRUE,,,P17707,0
1045,TRUE,,,P31133,0
1045,,TRUE,,P35561,1
1045,,TRUE,,P48050,0
1103,TRUE,,,P11926,1
1103,TRUE,,,P08588,0
1103,TRUE,,,P07550,1
1103,TRUE,,,Q9NWM0,1
1103,TRUE,,,P52788,1
1103,,TRUE,,P35561,1
1103,,TRUE,,P48050,1
1103,,TRUE,,Q7TN37,0
1103,,TRUE,,Q8TD43,0
1103,,TRUE,,Q9NZQ8,0
1103,,TRUE,,Q925B3,1
1103,TRUE,TRUE,,P41180,0
1055,TRUE,,,P11926,1
1055,TRUE,,,P0A794,1
6992039,TRUE,,,P11926,0
123865,TRUE,,,P11926,1
6262,TRUE,,,P04181,0
6262,TRUE,,,O43246,1
6262,TRUE,,,Q8WY07,0
6262,TRUE,,,P30825,1
6262,TRUE,,,P78540,1
6262,TRUE,,,P00480,0
6262,TRUE,,,P05089,0
6262,TRUE,,,P50440,1
6262,TRUE,,,P52569,1
6262,TRUE,,,Q9Y619,0
6262,TRUE,,,Q9BXI2,0
6262,TRUE,,,P54368,1
6262,TRUE,,,O95190,1
6262,TRUE,,,Q9UMX2,0
6262,,TRUE,,Q5T6X5,1
7419,TRUE,,,P04181,1
7419,TRUE,,,P24630,1
441443,TRUE,,,P04181,0
6322,TRUE,,,Q96A70,1
6322,TRUE,,,P35228,0
6322,TRUE,,,O43246,1
6322,TRUE,,,Q8WY07,1
6322,TRUE,,,P30825,1
6322,TRUE,,,P29474,1
6322,TRUE,,,P04424,0
6322,TRUE,,,P00966,1
6322,TRUE,,,P78540,0
6322,,TRUE,,Q5T6X5,1
6288,TRUE,,,Q8IYQ7,1
6288,TRUE,,,P26639,0
6288,TRUE,,,Q9BW92,1
6106,TRUE,,,P54687,1
6106,TRUE,,,O15382,0
6106,TRUE,,,Q15031,1
6106,TRUE,,,Q9UIC8,0
6106,TRUE,,,O60294,0
6106,TRUE,,,Q9P2J5,0
6287,TRUE,,,P54687,1
6287,TRUE,,,P05166,0
6287,TRUE,,,P26640,0
6306,TRUE,,,P54687,1
6306,TRUE,,,O15382,1
6306,TRUE,,,P45954,1
6306,TRUE,,,P41252,0
6306,TRUE,,,Q9NSE4,1
6914573,TRUE,,,P54687,1
23978,TRUE,,,P17174,1
23978,TRUE,,,P50213,1
23978,TRUE,,,P00387,1
23978,TRUE,,,P00338,0
23978,TRUE,,,P04406,0
23978,TRUE,,,O60701,0
23978,TRUE,,,P00390,0
23978,TRUE,,,P14550,0
23978,TRUE,,,P02787,0
23978,TRUE,,,P29401,0
23978,TRUE,,,P00734,0
23978,TRUE,,,P14618,0
23978,TRUE,,,P69905,0
23978,TRUE,,,P07437,1
23978,TRUE,,,P48637,1
23978,TRUE,,,P08185,1
23978,TRUE,,,P00747,0
23978,TRUE,,,P05121,0
23978,TRUE,,,P01008,1
23978,TRUE,,,P02766,1
23978,TRUE,,,P23415,0
23978,TRUE,,,Q03154,1
23978,TRUE,,,P05543,0
23978,TRUE,,,P01619,0
23978,TRUE,,,P68871,0
23978,TRUE,,,P05546,1
23978,TRUE,,,P01031,0
23978,TRUE,,,P37840,1
23978,TRUE,,,P10997,0
23978,TRUE,,,P02652,0
23978,TRUE,,,P27169,1
23978,TRUE,,,P02775,1
23978,TRUE,,,P01009,0
23978,TRUE,,,Q99497,1
23978,TRUE,,,P62937,0
23978,TRUE,,,P01042,0
23978,TRUE,,,P01019,0
23978,TRUE,,,P04004,0
23978,TRUE,,,P11021,1
23978,TRUE,,,P02649,0
23978,TRUE,,,P07900,0
23978,TRUE,,,P08697,1
23978,TRUE,,,P14625,0
23978,TRUE,,,P30086,1
23978,TRUE,,,P06744,1
23978,TRUE,,,P02743,0
23978,TRUE,,,Q13748,0
23978,TRUE,,,P09871,1
23978,TRUE,,,P23526,0
23978,TRUE,,,P32119,1
23978,TRUE,,,P02747,0
23978,TRUE,,,P05452,1
23978,TRUE,,,P05787,0
23978,TRUE,,,P27797,0
23978,TRUE,,,P08865,0
23978,TRUE,,,P05155,1
23978,TRUE,,,P07237,1
23978,TRUE,,,Q15185,1
23978,TRUE,,,P01857,1
23978,TRUE,,,P02749,0
23978,TRUE,,,P25311,0
23978,TRUE,,,P15531,1
23978,TRUE,,,Q96FI4,1
23978,TRUE,,,P05067,1
23978,TRUE,,,P23560,1
23978,TRUE,,,P02647,0
23978,TRUE,,,P01024,1
23978,TRUE,,,P29034,1
23978,TRUE,,,P11142,1
23978,TRUE,,,P61769,0
23978,TRUE,,,P08758,1
23978,TRUE,,,P06396,1
23978,TRUE,,,P23528,1
23978,TRUE,,,P26447,0
23978,TRUE,,,P00558,1
23978,TRUE,,,P68104,1
23978,TRUE,,,Q96PD5,1
23978,TRUE,,,P30041,1
23978,TRUE,,,P0C0L5,1
23978,TRUE,,,Q07021,1
23978,TRUE,,,P63261,1
23978,TRUE,,,P05090,0
23978,TRUE,,,P01861,0
23978,TRUE,,,P10412,1
23978,TRUE,,,P62807,0
23978,TRUE,,,O00299,0
23978,TRUE,,,P06733,0
23978,TRUE,,,Q6MZM0,0
23978,TRUE,,,Q969S2,0
23978,TRUE,,,O75880,0
23978,TRUE,,,Q06830,1
23978,TRUE,,,Q0VD83,0
23978,TRUE,,,P02655,1
23978,TRUE,,,P02656,1
23978,TRUE,,,P05109,0
23978,TRUE,,,P10809,0
23978,TRUE,,,P48723,0
23978,TRUE,,,Q08288,0
23978,TRUE,,,P15880,0
23978,TRUE,,,P22626,1
23978,TRUE,,,P31943,1
23978,TRUE,,,P31942,1
23978,TRUE,,,P61987,0
23978,TRUE,,,P14866,0
23978,TRUE,,,P23246,1
23978,TRUE,,,Q15428,1
23978,TRUE,,,P63244,0
23978,TRUE,,,P12814,1
23978,TRUE,,,P09525,0
23978,TRUE,,,P31948,0
23978,TRUE,,,Q96RE1,1
23978,TRUE,,,P56537,0
23978,TRUE,,,P60842,1
23978,TRUE,,,P31946,1
23978,TRUE,,,P51858,1
23978,TRUE,,,Q06323,1
23978,TRUE,,,P18669,1
23978,TRUE,,,P43487,0
23978,TRUE,,,P43652,1
23978,TRUE,,,P30101,0
23978,TRUE,,,F7VJQ1,0
23978,TRUE,,,P42858,0
23978,TRUE,,,Q9UHF0,1
23978,TRUE,,,P04217,1
23978,TRUE,,,P02765,0
23978,TRUE,,,P06727,0
23978,TRUE,,,P04003,0
23978,TRUE,,,P07358,1
23978,TRUE,,,P02748,0
23978,TRUE,,,P08603,0
23978,TRUE,,,P05156,0
23978,TRUE,,,P10909,1
23978,TRUE,,,P45973,0
23978,TRUE,,,P00739,0
23978,TRUE,,,P35858,0
23978,TRUE,,,P15814,1
23978,TRUE,,,P19823,0
23978,TRUE,,,P04264,0
23978,TRUE,,,P13645,1
23978,TRUE,,,P35908,0
23978,TRUE,,,P35527,1
23978,TRUE,,,P02750,1
23978,TRUE,,,P51884,1
23978,TRUE,,,P29622,1
23978,TRUE,,,P36955,0
23978,TRUE,,,P51693,0
23978,TRUE,,,Q07955,1
444266,TRUE,,,P17174,1
444266,TRUE,,,P28593,1
444266,TRUE,,,Q56232,0
444266,TRUE,,,P00509,0
444266,TRUE,,,P95468,0
444266,,TRUE,,Q9BXA5,1
6140,TRUE,,,P17735,1
6140,TRUE,,,P07101,0
6140,TRUE,,,P00439,0
6140,TRUE,,,O95363,1
6140,TRUE,,,Q9Y285,0
6140,TRUE,,,Q9NSD9,1
6140,TRUE,,,Q9UHI5,0
6140,,TRUE,,Q6DWJ6,0
6057,TRUE,,,P17735,0
6057,TRUE,,,P07101,0
6057,TRUE,,,P54577,0
6057,TRUE,,,Q9Y2Z4,1
92282619,TRUE,,,O15382,0
49,TRUE,,,O15382,1
49,TRUE,,,P9WQB3,0
49,TRUE,,,Q9JZW6,1
49,TRUE,,,P18548,0
5288538,TRUE,,,P32929,0
446195,TRUE,,,P32929,0
175496,TRUE,,,P32929,0
175496,TRUE,,,P77444,0
135548,TRUE,,,O95954,0
135548,TRUE,,,Q9WY54,1
135548,TRUE,,,Q9AGP8,1
135548,TRUE,,,P77398,1
135548,TRUE,,,Q5KUI2,1
8582,TRUE,,,P11217,0
8582,TRUE,,,P12268,0
8582,TRUE,,,Q27796,1
8582,TRUE,,,Q8N142,0
8582,TRUE,,,P0A7D4,1
8582,TRUE,,,Q83P33,0
8582,TRUE,,,P0C0H6,1
8582,TRUE,,,P0A9M2,0
439284,TRUE,,,P11217,1
439284,TRUE,,,P31677,0
439284,TRUE,,,P15121,1
439284,TRUE,,,P19367,1
439284,TRUE,,,P26276,0
439284,TRUE,,,P06744,1
439284,TRUE,,,P17169,0
439284,TRUE,,,P54716,1
439284,TRUE,,,Q9X108,1
11776755,TRUE,,,P11217,0
445717,TRUE,,,P11217,1
65241,TRUE,,,P11217,0
445718,TRUE,,,P11217,1
445245,TRUE,,,P11217,1
445245,TRUE,,,Q6UWM7,0
445245,TRUE,,,P09848,1
5288641,TRUE,,,P11217,1
5288641,TRUE,,,Q07785,1
46936435,TRUE,,,P11217,1
447771,TRUE,,,P11217,0
445825,TRUE,,,P11217,0
65533,TRUE,,,P11217,0
65533,TRUE,,,P00490,0
65533,TRUE,,,P26276,0
65533,TRUE,,,Q9HU22,0
65533,TRUE,,,P19926,1
4369162,TRUE,,,P11217,1
657141,TRUE,,,P11217,0
49867153,TRUE,,,P11217,1
446801,TRUE,,,P11217,1
22298966,TRUE,,,P11217,0
131704237,TRUE,,,P11217,1
657043,TRUE,,,P11217,0
444746,TRUE,,,P11217,0
656959,TRUE,,,P11217,0
445720,TRUE,,,P11217,1
445722,TRUE,,,P11217,0
5288395,TRUE,,,P11217,1
444456,TRUE,,,P11217,1
657140,TRUE,,,P11217,1
1478,TRUE,,,P11217,1
124823,TRUE,,,P11217,0
446600,TRUE,,,P11217,1
445723,TRUE,,,P11217,1
5326884,TRUE,,,P11217,0
5326885,TRUE,,,P11217,1
5326886,TRUE,,,P11217,1
5326887,TRUE,,,P11217,1
15991546,TRUE,,,P11217,1
15991547,TRUE,,,P11217,0
11987874,TRUE,,,P11217,1
46937093,TRUE,,,P11217,1
9860102,TRUE,,,P11217,1
11840955,TRUE,,,P11217,1
44263483,TRUE,,,P11217,1
11669698,TRUE,,,P11217,0
46937156,TRUE,,,P11217,1
46937157,TRUE,,,P11217,0
145742,TRUE,,,O94903,1
145742,TRUE,,,P07814,1
145742,TRUE,,,P32322,0
145742,TRUE,,,Q96C36,0
145742,TRUE,,,P62937,1
145742,TRUE,,,P13674,1
145742,TRUE,,,Q32P28,1
145742,TRUE,,,Q8IVL5,0
145742,TRUE,,,Q8IVL6,1
145742,TRUE,,,O15460,0
145742,TRUE,,,Q9UN76,0
145742,TRUE,,,Q99884,0
145742,TRUE,,,P30405,1
145742,TRUE,,,O43272,0
145742,TRUE,,,O43447,1
145742,TRUE,,,P23284,0
145742,TRUE,,,P45877,1
145742,TRUE,,,Q13427,1
145742,TRUE,,,Q4W8W1,1
145742,TRUE,,,Q7L3T8,1
145742,TRUE,,,Q96EM0,0
145742,TRUE,,,Q53H96,0
6267,TRUE,,,Q99624,0
6267,TRUE,,,P08243,0
6267,TRUE,,,Q15758,0
6267,TRUE,,,Q7L266,0
6267,TRUE,,,O43776,1
6267,TRUE,,,Q96I59,1
5359476,TRUE,,,Q9UPY5,0
5359476,TRUE,,,P23219,1
5359476,TRUE,,,P35354,0
5359476,TRUE,,,P24752,1
5359476,TRUE,,,P37231,0
5359476,TRUE,,,P09917,1
5359476,TRUE,,,O14920,1
5359476,TRUE,,,O15111,0
5359476,TRUE,,,P24557,0
5359476,TRUE,,,P04054,0
67678,TRUE,,,Q9UPY5,1
67678,TRUE,,,O60931,0
67678,TRUE,,,Q07837,0
67678,TRUE,,,P82251,0
5070,TRUE,,,Q9UPY5,1
5070,TRUE,,,Q14524,0
5070,,TRUE,,O95069,0
5070,,TRUE,,Q9NYG8,0
5070,,TRUE,,Q92952,1
5070,,TRUE,,P70604,0
5070,,TRUE,,Q9UGI6,0
5070,,TRUE,,P70605,1
5070,,TRUE,,O15554,1
5070,,TRUE,,Q12809,0
5070,,TRUE,,Q63881,1
5070,,TRUE,,Q62897,1
5070,,TRUE,,Q9UL62,0
5070,,,TRUE,P42261,1
5070,,,TRUE,P42262,1
5070,,,TRUE,P42263,0
5070,,,TRUE,P48058,1
5070,,,TRUE,P39086,0
5070,,,TRUE,Q13002,1
5070,,,TRUE,Q13003,0
5070,,,TRUE,Q16099,1
5070,,,TRUE,Q16478,0
5070,,,TRUE,Q05586,0
5070,,,TRUE,Q12879,0
5070,,,TRUE,Q13224,0
5070,,,TRUE,Q14957,1
5070,,,TRUE,O15399,0
12035,TRUE,,,Q9UPY5,0
12035,TRUE,,,Q05586,1
12035,TRUE,,,O15399,0
12035,TRUE,,,Q13224,0
12035,TRUE,,,Q8TCU5,1
12035,TRUE,,,Q12879,1
12035,TRUE,,,P48637,1
12035,TRUE,,,Q03154,1
12035,TRUE,,,O14920,0
12035,TRUE,,,O15111,0
16684434,TRUE,,,Q9UPY5,1
16684434,TRUE,,,Q99707,1
16684434,TRUE,,,P54710,0
439153,TRUE,,,Q9UDR5,0
439153,TRUE,,,P00367,0
439153,TRUE,,,P49448,0
439153,TRUE,,,P15121,1
439153,TRUE,,,P37059,0
439153,TRUE,,,Q13423,0
439153,TRUE,,,P11766,1
439153,TRUE,,,P48728,0
439153,TRUE,,,P50213,0
439153,TRUE,,,P56181,0
439153,TRUE,,,Q9UBM7,0
439153,TRUE,,,O00217,1
439153,TRUE,,,Q15738,1
439153,TRUE,,,P14060,0
439153,TRUE,,,P26439,0
439153,TRUE,,,P10515,1
439153,TRUE,,,P07195,1
439153,TRUE,,,O95299,0
439153,TRUE,,,O43920,0
439153,TRUE,,,O75380,1
439153,TRUE,,,Q15800,1
439153,TRUE,,,P11177,1
439153,TRUE,,,Q9BYZ2,0
439153,TRUE,,,Q04828,0
439153,TRUE,,,P31937,1
439153,TRUE,,,P80365,0
439153,TRUE,,,P05091,0
439153,TRUE,,,P49419,0
439153,TRUE,,,P19404,1
439153,TRUE,,,P23368,0
439153,TRUE,,,P07864,1
439153,TRUE,,,P51649,1
439153,TRUE,,,P00387,1
439153,TRUE,,,O43175,0
439153,TRUE,,,Q02218,1
439153,TRUE,,,O00483,1
439153,TRUE,,,O95298,1
439153,TRUE,,,Q02338,0
439153,TRUE,,,P56937,1
439153,TRUE,,,O75489,1
439153,TRUE,,,P48448,0
439153,TRUE,,,P14061,1
439153,TRUE,,,P03897,0
439153,TRUE,,,P21695,0
439153,TRUE,,,P56556,1
439153,TRUE,,,P16083,0
439153,TRUE,,,O15239,1
439153,TRUE,,,P32322,1
439153,TRUE,,,P07327,1
439153,TRUE,,,Q02252,1
439153,TRUE,,,O43674,0
439153,TRUE,,,P30038,1
439153,TRUE,,,O96000,1
439153,TRUE,,,P14679,1
439153,TRUE,,,P40939,0
439153,TRUE,,,P13995,1
439153,TRUE,,,P03901,1
439153,TRUE,,,O43676,0
439153,TRUE,,,P49189,0
439153,TRUE,,,O95168,1
439153,TRUE,,,Q6ZMR3,1
439153,TRUE,,,Q00796,1
439153,TRUE,,,Q16795,0
439153,TRUE,,,O75251,1
439153,TRUE,,,O43677,1
439153,TRUE,,,Q99714,1
439153,TRUE,,,Q9NRX3,1
439153,TRUE,,,Q16798,1
439153,TRUE,,,P28845,1
439153,TRUE,,,P00374,1
439153,TRUE,,,P37058,0
439153,TRUE,,,O75438,0
439153,TRUE,,,P05093,0
439153,TRUE,,,P03923,0
439153,TRUE,,,O95479,1
439153,TRUE,,,P08319,1
439153,TRUE,,,P51970,1
439153,TRUE,,,O95139,1
439153,TRUE,,,Q16836,1
439153,TRUE,,,P00325,1
439153,TRUE,,,O95182,1
439153,TRUE,,,P51659,0
439153,TRUE,,,Q02928,1
439153,TRUE,,,P00338,1
439153,TRUE,,,O95178,0
439153,TRUE,,,P17516,1
439153,TRUE,,,P43353,0
439153,TRUE,,,P00326,0
439153,TRUE,,,Q16718,0
439153,TRUE,,,P30837,0
439153,TRUE,,,P49821,1
439153,TRUE,,,P28331,0
439153,TRUE,,,O43181,0
439153,TRUE,,,P03886,0
439153,TRUE,,,P17568,1
439153,TRUE,,,O94788,1
439153,TRUE,,,P40394,0
439153,TRUE,,,Q9P0J0,0
439153,TRUE,,,P09417,0
439153,TRUE,,,Q86Y39,1
439153,TRUE,,,P04406,0
439153,TRUE,,,O14561,1
439153,TRUE,,,O43678,1
439153,TRUE,,,P03905,0
439153,TRUE,,,P15428,0
439153,TRUE,,,P00352,0
439153,TRUE,,,O43837,0
439153,TRUE,,,Q16878,0
439153,TRUE,,,Q92781,0
439153,TRUE,,,P08559,1
439153,TRUE,,,P04035,1
439153,TRUE,,,Q92506,0
439153,TRUE,,,P03915,1
439153,TRUE,,,P47895,0
439153,TRUE,,,Q08426,0
439153,TRUE,,,P30519,0
439153,TRUE,,,P40925,1
439153,TRUE,,,P42330,0
439153,TRUE,,,P30043,1
439153,TRUE,,,Q9Y6M9,1
439153,TRUE,,,P51648,1
439153,TRUE,,,P48163,0
439153,TRUE,,,P29803,1
439153,TRUE,,,P11586,1
439153,TRUE,,,P52895,0
439153,TRUE,,,O60701,1
439153,TRUE,,,P00390,0
439153,TRUE,,,P03891,1
439153,TRUE,,,Q13630,1
439153,TRUE,,,O95169,0
439153,TRUE,,,O95167,0
439153,TRUE,,,P30838,0
439153,TRUE,,,O14556,1
439153,TRUE,,,P12268,0
439153,TRUE,,,Q96C36,0
439153,TRUE,,,O75306,1
439153,TRUE,,,P09601,1
439153,TRUE,,,P09622,0
439153,TRUE,,,P53004,0
439153,TRUE,,,Q9UI09,0
439153,TRUE,,,P20839,1
439153,TRUE,,,P16219,0
439153,TRUE,,,P51553,1
439153,TRUE,,,P40926,0
5884,TRUE,,,Q9UDR5,1
5884,TRUE,,,Q01782,0
5884,TRUE,,,Q07982,1
5884,TRUE,,,P11411,0
5884,TRUE,,,Q12882,0
5884,TRUE,,,Q16881,0
160556,TRUE,,,Q9UDR5,1
3598,TRUE,,,P00367,1
3598,TRUE,,,P03372,1
3598,TRUE,,,O14521,0
3598,TRUE,,,P06149,1
6830,TRUE,,,P00367,0
6830,TRUE,,,P03300,1
6830,TRUE,,,P84077,1
6830,TRUE,,,Q9NWZ5,0
6830,TRUE,,,P32173,0
6830,TRUE,,,P16118,1
6830,TRUE,,,P01112,0
6830,TRUE,,,P11124,0
6830,TRUE,,,P26663,0
6830,TRUE,,,P43099,0
6830,TRUE,,,P19711,1
6830,TRUE,,,P0A6T8,1
6830,TRUE,,,Q84424,0
6830,TRUE,,,P38424,0
6830,TRUE,,,P10114,0
6830,TRUE,,,Q8N142,0
6830,TRUE,,,P20339,0
6830,TRUE,,,Q15382,0
6830,TRUE,,,P61587,0
24012,TRUE,,,P00367,0
447378,TRUE,,,P07814,1
447377,TRUE,,,P07814,1
196672,TRUE,,,P07814,0
5957,TRUE,,,P08243,0
5957,TRUE,,,P00966,1
5957,TRUE,,,Q08828,0
5957,TRUE,,,Q9NR19,1
5957,TRUE,,,P33121,0
5957,TRUE,,,Q13131,0
5957,TRUE,,,Q9NUB1,1
5957,TRUE,,,P13569,1
5957,TRUE,,,P42336,1
5957,TRUE,,,P00519,1
5957,TRUE,,,P35626,0
5957,TRUE,,,O95477,0
5957,TRUE,,,Q9Y4W6,1
5957,TRUE,,,Q13564,0
5957,TRUE,,,Q09428,0
5957,TRUE,,,P49902,1
5957,TRUE,,,Q04771,1
5957,TRUE,,,O14727,1
5957,TRUE,,,P25098,0
5957,TRUE,,,Q9UM73,1
5957,TRUE,,,P31749,1
5957,TRUE,,,P10398,1
5957,TRUE,,,P42684,0
5957,TRUE,,,Q96Q40,1
5957,TRUE,,,P37023,0
5957,TRUE,,,O60706,0
5957,TRUE,,,P12235,1
5957,TRUE,,,P36896,1
5957,TRUE,,,Q16671,1
5957,TRUE,,,O95342,1
5957,TRUE,,,O43681,1
5957,TRUE,,,Q07912,0
5957,TRUE,,,P33527,0
5957,TRUE,,,P08183,1
5957,TRUE,,,Q92887,0
5957,TRUE,,,P45844,1
5957,TRUE,,,O15439,1
5957,TRUE,,,P68400,1
5957,TRUE,,,P53041,1
5957,TRUE,,,O95255,0
5957,TRUE,,,P67870,0
5957,,TRUE,,Q13304,0
5957,,TRUE,,Q14643,0
5957,,TRUE,,P97794,1
5957,,TRUE,,Q61743,0
5957,,TRUE,,Q6UVM4,0
5957,,TRUE,,P51575,0
5957,,TRUE,,P49653,0
5957,,TRUE,,P56373,1
5957,,TRUE,,Q99571,1
5957,,TRUE,,Q9JJX6,1
5957,,TRUE,,P51578,0
5957,,TRUE,,P51579,0
5957,,TRUE,,Q99572,1
5957,,TRUE,,Q9BPV8,1
5957,,TRUE,,P47900,0
5957,,TRUE,,P41231,0
5957,,TRUE,,P51582,1
5957,,TRUE,,O35811,0
5957,,TRUE,,P21817,0
5957,,TRUE,,Q92736,1
5957,,TRUE,,Q15413,0
5957,,TRUE,,Q8TD43,0
5957,,TRUE,,Q7TN37,1
5957,TRUE,TRUE,,Q96G91,1
5957,,,TRUE,P30542,1
5957,,,TRUE,P29275,1
5957,,,TRUE,P29274,0
5957,,,TRUE,P0DMS8,0
DB06354,TRUE,,,P39086,1
DB06354,TRUE,,,Q9UBS5,1
33741,TRUE,,,Q05586,1
33741,TRUE,,,O15399,1
33741,TRUE,,,Q13224,1
33741,TRUE,,,Q14957,0
33741,TRUE,,,O60391,0
33741,TRUE,,,Q8TCU5,0
33741,TRUE,,,Q12879,1
33741,TRUE,,,P11229,0
33741,TRUE,,,P20309,1
33741,TRUE,,,Q99250,1
33741,TRUE,,,P30542,0
33741,TRUE,,,P41143,1
33741,TRUE,,,Q8NER1,0
33741,TRUE,,,P25103,0
33741,TRUE,,,P23975,1
33741,TRUE,,,P28335,0
33741,TRUE,,,P41145,1
33741,TRUE,,,P31645,0
33741,TRUE,,,Q693P7,1
33741,TRUE,,,P08913,1
33741,TRUE,,,P18089,0
33741,TRUE,,,P18825,1
33741,TRUE,,TRUE,P35372,1
60795,TRUE,,,Q05586,0
60795,TRUE,,,O15399,0
60795,TRUE,,,Q13224,1
60795,TRUE,,,Q14957,1
60795,TRUE,,,O60391,1
60795,TRUE,,,Q8TCU5,1
60795,TRUE,,,Q12879,1
60795,TRUE,,,P21728,1
60795,TRUE,,,P21918,0
60795,TRUE,,,P11229,0
60795,TRUE,,,P08172,1
60795,TRUE,,,P20309,0
60795,TRUE,,,P08173,0
60795,TRUE,,,P08912,0
60795,TRUE,,,P46098,0
60795,TRUE,,,P41143,1
60795,TRUE,,,P35372,1
60795,TRUE,,,P41145,1
60795,TRUE,,,P31645,0
60795,TRUE,,,P08913,0
60795,TRUE,,,P18089,1
60795,TRUE,,,P18825,1
60795,TRUE,,,P08588,0
60795,TRUE,,,P35348,1
60795,TRUE,,,P21917,1
60795,TRUE,,,P28566,1
60795,TRUE,,,P35368,0
60795,TRUE,,,P34969,0
60795,TRUE,,,P50406,0
60795,TRUE,,,P41595,0
